timestamp,event_type,subject,data
1756188326.7159002,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188326.7156472, 'connected': True, 'packets': 2288, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188326.9201114,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188326.9197693, 'connected': True, 'packets': 2338, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188327.1236095,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188327.1234941, 'connected': True, 'packets': 2386, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188327.3281412,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188327.327825, 'connected': True, 'packets': 2436, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188327.5307546,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188327.530563, 'connected': True, 'packets': 2484, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188327.5853019,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188327.5851011, 'connected': True, 'packets': 2498, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188327.7395582,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188327.7394564, 'connected': True, 'packets': 2534, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188328.032778,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188328.032613, 'connected': True, 'packets': 2604, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188328.2375972,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188328.2374873, 'connected': True, 'packets': 2654, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188328.440784,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188328.4406683, 'connected': True, 'packets': 2702, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188328.586655,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188328.5865455, 'connected': True, 'packets': 2738, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188328.6465487,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188328.6462948, 'connected': True, 'packets': 2752, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188328.851048,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188328.8508916, 'connected': True, 'packets': 2802, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188329.055583,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188329.055462, 'connected': True, 'packets': 2850, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188329.2761438,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188329.2760122, 'connected': True, 'packets': 2904, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188329.516452,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188329.5162082, 'connected': True, 'packets': 2960, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188329.5879905,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188329.5878675, 'connected': True, 'packets': 2978, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188329.7194402,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188329.7190852, 'connected': True, 'packets': 3008, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188329.9242005,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188329.923882, 'connected': True, 'packets': 3058, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188330.130927,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188330.1306477, 'connected': True, 'packets': 3108, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188330.3335629,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188330.333434, 'connected': True, 'packets': 3156, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188330.5454834,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188330.5452511, 'connected': True, 'packets': 3208, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188330.5894563,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188330.5892372, 'connected': True, 'packets': 3218, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188330.749034,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188330.7489443, 'connected': True, 'packets': 3256, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188330.9517891,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188330.951682, 'connected': True, 'packets': 3306, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188331.157039,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188331.1567857, 'connected': True, 'packets': 3354, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188331.3603582,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188331.3601496, 'connected': True, 'packets': 3404, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188331.5620217,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188331.561926, 'connected': True, 'packets': 3450, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188331.5908406,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188331.590703, 'connected': True, 'packets': 3460, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188331.7675629,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188331.7674344, 'connected': True, 'packets': 3500, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188331.970606,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188331.9704664, 'connected': True, 'packets': 3546, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188332.222345,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188332.2220917, 'connected': True, 'packets': 3610, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188332.4335392,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188332.4334593, 'connected': True, 'packets': 3662, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188332.592257,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188332.5921166, 'connected': True, 'packets': 3700, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188332.6355393,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188332.6353421, 'connected': True, 'packets': 3710, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188333.5940053,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188333.5936813, 'connected': True, 'packets': 3940, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188334.595752,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188334.5954206, 'connected': True, 'packets': 4180, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188335.5973141,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188335.5972219, 'connected': True, 'packets': 4420, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188336.5987616,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188336.5985394, 'connected': True, 'packets': 4660, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188337.6011913,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188337.600957, 'connected': True, 'packets': 4900, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188338.6029327,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188338.6026797, 'connected': True, 'packets': 5142, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188339.6051838,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188339.6043274, 'connected': True, 'packets': 5382, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188340.606424,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188340.6061966, 'connected': True, 'packets': 5622, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188341.1499221,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188341.1498206, 'connected': True, 'packets': 5754, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188341.5610797,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188341.560748, 'connected': True, 'packets': 5852, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188341.6069107,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188341.60682, 'connected': True, 'packets': 5862, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188341.8658347,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188341.8655672, 'connected': True, 'packets': 5926, 'tracked_ids': 2, 'ids': '[1, 2]'}"
