timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_enabled,cbf_margin,cbf_applied,cbf_fallback,u_nom_lr,u_nom_fb,u_filt_lr,u_filt_fb
1756189116.0392733,0,follower,auto,0.10437081009149551,0.9292791485786438,0.161819189786911,0,1,0,-0.10437081009149551,0.0707208514213562,-0.161819189786911,-15.994790609121328,-10.040351524487534,8.38773943316407,0,,,,,,,,True,0.8489055373121809,False,False,-16.0,-10.0,-16.0,-10.0
1756189116.1396964,1,follower,auto,0.05963319167494774,0.928101658821106,1.1029754877090454,0.0,1.0,1.0,-0.05963319167494774,0.07189834117889404,-0.10297548770904541,-10.021805408085028,-4.948195158161873,7.090074727386568,0,,,,,,,,True,1.852949987636864,False,False,-10.0,-5.0,-10.0,-5.0
1756189116.3343081,0,leader,auto,0.10437081009149551,0.9292791485786438,0.161819189786911,0,1,0,-0.10437081009149551,0.0707208514213562,-0.161819189786911,0,0,0,0,0.85,-0.15203829795928825,0.24489542743074055,-0.08862481761291346,0.10437081009149551,0.9292791485786438,0.161819189786911,False,,False,False,,,,
1756189116.4349928,1,follower,auto,0.05963319167494774,0.928101658821106,1.1029754877090454,0.0,1.0,1.0,-0.05963319167494774,0.07189834117889404,-0.10297548770904541,0,0,0,0,1.0,-0.07211584069398386,0.09850158808564902,-0.11435143533951142,0.05963319167494774,0.928101658821106,1.1029754877090454,False,,False,False,,,,
1756189116.4356186,0,follower,auto,0.09880858659744263,0.9318733215332031,0.16497601568698883,0,1,0,-0.09880858659744263,0.06812667846679688,-0.16497601568698883,-16.020951099824906,-9.026720656129836,7.374392522369227,0,,,,,,,,True,0.852678294466426,False,False,-16.0,-9.0,-16.0,-9.0
1756189116.5360053,1,follower,auto,0.06006960943341255,0.9237744808197021,1.0948758125305176,0.0,1.0,1.0,-0.06006960943341255,0.07622551918029785,-0.09487581253051758,-8.976749084140254,-5.948314964575515,7.139711692765455,0,,,,,,,,True,1.7696667416116794,False,False,-9.0,-6.0,-9.0,-6.0
1756189116.6396701,0,leader,auto,0.09880858659744263,0.9318733215332031,0.16497601568698883,0,1,0,-0.09880858659744263,0.06812667846679688,-0.16497601568698883,0,0,0,0,1.0,-0.15366868671592926,0.2493105966649526,-0.09297795365996464,0.09880858659744263,0.9318733215332031,0.16497601568698883,False,,False,False,,,,
1756189116.7399654,1,follower,auto,0.06006960943341255,0.9237744808197021,1.0948758125305176,0.0,1.0,1.0,-0.06006960943341255,0.07622551918029785,-0.09487581253051758,0,0,0,0,1.0,-0.07552831504598378,0.09612956455457289,-0.12125364076629053,0.06006960943341255,0.9237744808197021,1.0948758125305176,False,,False,False,,,,
1756189116.7406123,0,follower,auto,0.09752844274044037,0.9351489543914795,0.16636407375335693,0,1,0,-0.09752844274044037,0.06485104560852051,-0.16636407375335693,-16.02494259704113,-9.046965926899945,7.3715466336889275,0,,,,,,,,True,0.8174652786364975,False,False,-16.0,-9.0,-16.0,-9.0
1756189116.8410647,1,follower,auto,0.05635586008429527,0.9294528961181641,1.0887064933776855,0.0,1.0,1.0,-0.05635586008429527,0.07054710388183594,-0.08870649337768555,-8.011974460406718,-4.924570407845958,7.152765927414626,0,,,,,,,,True,1.8184293193769094,False,False,-8.0,-5.0,-8.0,-5.0
1756189117.0470846,0,leader,auto,0.09752844274044037,0.9351489543914795,0.16636407375335693,0,1,0,-0.09752844274044037,0.06485104560852051,-0.16636407375335693,0,0,0,0,0.8464817248906141,-0.14919320653205267,0.25105437186859736,-0.0965424367964457,0.09752844274044037,0.9351489543914795,0.16636407375335693,False,,False,False,,,,
1756189117.1473753,1,follower,auto,0.05635586008429527,0.9294528961181641,1.0887064933776855,0.0,1.0,1.0,-0.05635586008429527,0.07054710388183594,-0.08870649337768555,0,0,0,0,1.0,-0.08109509821538236,0.10934413306530444,-0.11918777798738267,0.05635586008429527,0.9294528961181641,1.0887064933776855,False,,False,False,,,,
1756189117.1478353,0,follower,auto,0.09841039776802063,0.9394583702087402,0.1646420955657959,0,1,0,-0.09841039776802063,0.060541629791259766,-0.1646420955657959,-16.020161563244343,-9.064501405325364,7.370346077575779,0,,,,,,,,True,0.7865201424656103,False,False,-16.0,-9.0,-16.0,-9.0
