timestamp,event_type,subject,data
1755672634.4497876,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672634.4494402, 'connected': True, 'packets': 12606, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672634.4500895,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672634.4508765,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672634.813303,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672634.8131344, 'connected': True, 'packets': 12694, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672634.813479,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672634.8139207,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672635.119129,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672635.1189153, 'connected': True, 'packets': 12766, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672635.1193824,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672635.1199749,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672635.184816,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672635.1845458, 'connected': True, 'packets': 12782, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672635.4250023,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672635.4247983, 'connected': True, 'packets': 12834, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672635.4252245,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672635.4258008,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672635.7311792,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672635.7310927, 'connected': True, 'packets': 12914, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672635.7312627,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672635.7314823,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672636.0394592,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672636.0392005, 'connected': True, 'packets': 12984, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672636.0397332,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672636.040437,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672636.1868286,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672636.186282, 'connected': True, 'packets': 13022, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672636.3873045,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672636.3870618, 'connected': True, 'packets': 13072, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672636.387548,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672636.388175,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672636.7555172,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672636.755426, 'connected': True, 'packets': 13160, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672636.7555885,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672636.7558458,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672637.1101713,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672637.1099327, 'connected': True, 'packets': 13244, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672637.1104033,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672637.1110487,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672637.188339,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672637.188212, 'connected': True, 'packets': 13264, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672637.4720404,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672637.4718225, 'connected': True, 'packets': 13328, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672637.4722483,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672637.472931,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672637.8240132,target_position_update,all_drones,forward_0.05m
1755672637.8243668,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672637.82416, 'connected': True, 'packets': 13416, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672637.8247209,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672637.8257875,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672638.1882117,target_position_update,all_drones,forward_0.05m
1755672638.1884353,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672638.1883073, 'connected': True, 'packets': 13504, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672638.188629,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672638.189387,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672638.1902986,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672638.1900616, 'connected': True, 'packets': 13504, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672638.543067,target_position_update,all_drones,forward_0.05m
1755672638.543454,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672638.5432448, 'connected': True, 'packets': 13588, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672638.5437775,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672638.5454457,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672638.9018543,target_position_update,all_drones,forward_0.05m
1755672638.9019327,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672638.9018915, 'connected': True, 'packets': 13672, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672638.901993,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1755672638.9021919,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1755672639.1912012,mocap_quality,MOCAP接続診断,"{'timestamp': 1755672639.190949, 'connected': True, 'packets': 13744, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1755672639.210494,target_position_update,all_drones,forward_0.05m
